documento,numero,servidor,data,,
O R D E M B A N C A R I A,2025NS000514,Patrícia ,23/01/2025,,
P R O G R A M A Ç Ã O  F I N A N C E I R A ,2025NS000513,Patrícia ,23/01/2025,,
P R O G R A M A Ç Ã O  F I N A N C E I R A ,2025NS000512,Patrícia ,23/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000511,Patrícia ,23/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000510,Patrícia ,23/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000509,Patrícia ,23/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000508,Patrícia ,23/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000507,Patrícia ,23/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000506,Patrícia ,23/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000505,Patrícia ,23/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000504,Patrícia ,23/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000503,Patrícia ,23/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000502,Patrícia ,23/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000501,Patrícia ,23/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000500,Patrícia ,23/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000499,Patrícia ,23/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000498,Patrícia ,23/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000497,Patrícia ,23/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000496,Patrícia ,23/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000495,Patrícia ,23/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000494,Tâmara,23/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000493,Tâmara,23/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000492,Tâmara,23/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000491,Tâmara,23/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000490,Tâmara,23/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000489,Tâmara,23/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000488,Tâmara,23/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000487,Tâmara,23/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000486,Tâmara,23/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000485,Tâmara,23/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000484,Tâmara,23/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000483,Tâmara,23/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000482,Tâmara,23/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000481,Tâmara,23/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000480,Tâmara,23/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000479,Tâmara,23/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000478,Tâmara,23/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000477,Tâmara,23/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000476,Tâmara,23/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000475,Tâmara,23/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000474,Tâmara,23/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000473,Tâmara,23/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000472,Tâmara,23/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000471,Tâmara,23/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000470,Tâmara,23/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000469,Tâmara,23/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000468,Tâmara,23/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000467,Tâmara,23/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000466,Tâmara,23/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000465,Tâmara,23/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000464,Tâmara,23/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000463,Tâmara,23/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000462,Tâmara,23/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000461,Tâmara,23/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000460,Tâmara,23/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000459,Victor,23/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000458,Victor,23/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000457,Victor,23/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000456,Victor,23/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000455,Victor,23/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000454,Victor,23/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000453,Victor,23/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000452,Victor,23/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000451,Victor,23/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000450,Victor,23/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000449,Victor,23/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000448,Victor,23/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000447,Victor,23/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000446,Victor,23/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000445,Victor,23/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000444,Victor,23/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000443,Victor,23/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000442,Victor,23/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000441,Victor,23/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000440,Victor,23/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000439,Victor,23/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000438,Victor,23/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000437,Victor,23/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000436,Victor,23/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000435,Victor,23/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000434,Victor,23/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000433,Victor,23/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000432,Victor,23/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000431,Victor,23/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000430,Victor,23/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000429,Victor,23/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000428,Victor,23/01/2025,,
A R R E C A D A C A O F I N A N C E I R A,2025NS000427,Victor,23/01/2025,,
A R R E C A D A C A O F I N A N C E I R A,2025NS000426,Victor,23/01/2025,,
N O T A D E D O T A C A O,2025NS000425,Victor,24/01/2025,,
N O T A D E D O T A C A O,2025NS000424,Victor,24/01/2025,,
N O T A D E D O T A C A O,2025NS000423,Victor,24/01/2025,,
N O T A D E D O T A C A O,2025NS000422,Victor,24/01/2025,,
N O T A D E D O T A C A O,2025NS000421,Victor,24/01/2025,,
N O T A D E D O T A C A O,2025NS000420,Victor,24/01/2025,,
N O T A D E D O T A C A O,2025NS000419,Victor,24/01/2025,,
N O T A D E D O T A C A O,2025NS000418,Victor,24/01/2025,,
N O T A D E D O T A C A O,2025NS000417,Victor,24/01/2025,,
N O T A D E D O T A C A O,2025NS000416,Victor,24/01/2025,,
N O T A D E D O T A C A O,2025NS000415,Victor,24/01/2025,,
R E G I S T R O O R C A M E N T A R I O,2025NS000414,Victor,24/01/2025,,
R E G I S T R O O R C A M E N T A R I O,2025NS000413,Victor,24/01/2025,,
R E G I S T R O O R C A M E N T A R I O,2025NS000412,Victor,24/01/2025,,
R E G I S T R O O R C A M E N T A R I O,2025NS000411,Victor,24/01/2025,,
R E G I S T R O O R C A M E N T A R I O,2025NS000410,Victor,24/01/2025,,
R E G I S T R O O R C A M E N T A R I O,2025NS000409,Victor,24/01/2025,,
R E G I S T R O O R C A M E N T A R I O,2025NS000408,Victor,24/01/2025,,
R E G I S T R O O R C A M E N T A R I O,2025NS000407,Victor,24/01/2025,,
R E G I S T R O O R C A M E N T A R I O,2025NS000406,Victor,24/01/2025,,
R E G I S T R O O R C A M E N T A R I O,2025NS000405,Victor,24/01/2025,,
O R D E M B A N C A R I A,2025NS000404,Victor,24/01/2025,,
O R D E M B A N C A R I A,2025NS000403,Victor,24/01/2025,,
O R D E M B A N C A R I A,2025NS000402,Victor,24/01/2025,,
O R D E M B A N C A R I A,2025NS000401,Victor,24/01/2025,,
O R D E M B A N C A R I A,2025NS000400,Jutânia,24/01/2025,,
O R D E M B A N C A R I A,2025NS000399,Jutânia,24/01/2025,,
O R D E M B A N C A R I A,2025NS000398,Jutânia,24/01/2025,,
O R D E M B A N C A R I A,2025NS000397,Jutânia,24/01/2025,,
O R D E M B A N C A R I A,2025NS000396,Jutânia,24/01/2025,,
O R D E M B A N C A R I A,2025NS000395,Jutânia,24/01/2025,,
O R D E M B A N C A R I A,2025NS000394,Jutânia,24/01/2025,,
O R D E M B A N C A R I A,2025NS000393,Jutânia,24/01/2025,,
O R D E M B A N C A R I A,2025NS000392,Jutânia,24/01/2025,,
O R D E M B A N C A R I A,2025NS000391,Jutânia,24/01/2025,,
O R D E M B A N C A R I A,2025NS000390,Jutânia,24/01/2025,,
O R D E M B A N C A R I A,2025NS000389,Jutânia,24/01/2025,,
O R D E M B A N C A R I A,2025NS000388,Jutânia,24/01/2025,,
O R D E M B A N C A R I A,2025NS000387,Jutânia,24/01/2025,,
O R D E M B A N C A R I A,2025NS000386,Jutânia,24/01/2025,,
O R D E M B A N C A R I A,2025NS000385,Jutânia,24/01/2025,,
O R D E M B A N C A R I A,2025NS000384,Jutânia,24/01/2025,,
O R D E M B A N C A R I A,2025NS000383,Jutânia,24/01/2025,,
O R D E M B A N C A R I A,2025NS000382,Jutânia,24/01/2025,,
O R D E M B A N C A R I A,2025NS000381,Jutânia,24/01/2025,,
O R D E M B A N C A R I A,2025NS000380,Jutânia,24/01/2025,,
O R D E M B A N C A R I A,2025NS000379,Jutânia,24/01/2025,,
O R D E M B A N C A R I A,2025NS000378,Jutânia,24/01/2025,,
O R D E M B A N C A R I A,2025NS000377,Jutânia,24/01/2025,,
O R D E M B A N C A R I A,2025NS000376,Jutânia,24/01/2025,,
O R D E M B A N C A R I A,2025NS000375,Patrícia ,24/01/2025,,
O R D E M B A N C A R I A,2025NS000374,Patrícia ,24/01/2025,,
O R D E M B A N C A R I A,2025NS000373,Patrícia ,24/01/2025,,
O R D E M B A N C A R I A,2025NS000372,Patrícia ,24/01/2025,,
O R D E M B A N C A R I A,2025NS000371,Patrícia ,24/01/2025,,
O R D E M B A N C A R I A,2025NS000370,Patrícia ,24/01/2025,,
O R D E M B A N C A R I A,2025NS000369,Patrícia ,24/01/2025,,
O R D E M B A N C A R I A,2025NS000368,Patrícia ,24/01/2025,,
D A R F,2025NS000367,Patrícia ,24/01/2025,,
D A R F,2025NS000366,Patrícia ,24/01/2025,,
D A R F,2025NS000365,Patrícia ,24/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000364,Patrícia ,24/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000363,Patrícia ,24/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000362,Patrícia ,24/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000361,Patrícia ,24/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000360,Patrícia ,24/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000359,Patrícia ,24/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000358,Patrícia ,24/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000357,Patrícia ,24/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000356,Patrícia ,24/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000355,Patrícia ,24/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000354,Patrícia ,24/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000353,Patrícia ,24/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000352,Patrícia ,24/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000351,Patrícia ,24/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000350,Tâmara,24/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000349,Tâmara,24/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000348,Tâmara,24/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000347,Tâmara,24/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000346,Tâmara,24/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000345,Tâmara,24/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000344,Tâmara,24/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000343,Tâmara,24/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000342,Tâmara,24/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000341,Tâmara,24/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000340,Tâmara,24/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000339,Tâmara,24/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000338,Tâmara,24/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000337,Tâmara,24/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000336,Tâmara,24/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000335,Tâmara,24/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000334,Tâmara,24/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000333,Tâmara,24/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000332,Tâmara,24/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000331,Tâmara,24/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000330,Tâmara,24/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000329,Tâmara,24/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000328,Tâmara,24/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000327,Tâmara,24/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000326,Tâmara,24/01/2025,,
A R R E C A D A C A O F I N A N C E I R A,2025NS000325,Tâmara,24/01/2025,,
A R R E C A D A C A O F I N A N C E I R A,2025NS000324,Tâmara,24/01/2025,,
N O T A D E D O T A C A O,2025NS000323,Victor,27/01/2025,,
N O T A D E D O T A C A O,2025NS000322,Victor,27/01/2025,,
N O T A D E D O T A C A O,2025NS000321,Victor,27/01/2025,,
N O T A D E D O T A C A O,2025NS000320,Victor,27/01/2025,,
N O T A D E D O T A C A O,2025NS000319,Victor,27/01/2025,,
N O T A D E D O T A C A O,2025NS000318,Victor,27/01/2025,,
N O T A D E D O T A C A O,2025NS000317,Victor,27/01/2025,,
R E G I S T R O O R C A M E N T A R I O,2025NS000316,Victor,27/01/2025,,
R E G I S T R O O R C A M E N T A R I O,2025NS000315,Victor,27/01/2025,,
R E G I S T R O O R C A M E N T A R I O,2025NS000314,Victor,27/01/2025,,
R E G I S T R O O R C A M E N T A R I O,2025NS000313,Victor,27/01/2025,,
R E G I S T R O O R C A M E N T A R I O,2025NS000312,Victor,27/01/2025,,
O R D E M B A N C A R I A,2025NS000311,Victor,27/01/2025,,
O R D E M B A N C A R I A,2025NS000310,Victor,27/01/2025,,
O R D E M B A N C A R I A,2025NS000309,Victor,27/01/2025,,
O R D E M B A N C A R I A,2025NS000308,Victor,27/01/2025,,
O R D E M B A N C A R I A,2025NS000307,Victor,27/01/2025,,
O R D E M B A N C A R I A,2025NS000306,Victor,27/01/2025,,
O R D E M B A N C A R I A,2025NS000305,Victor,27/01/2025,,
O R D E M B A N C A R I A,2025NS000304,Victor,27/01/2025,,
O R D E M B A N C A R I A,2025NS000303,Jutânia,27/01/2025,,
O R D E M B A N C A R I A,2025NS000302,Jutânia,27/01/2025,,
O R D E M B A N C A R I A,2025NS000301,Jutânia,27/01/2025,,
O R D E M B A N C A R I A,2025NS000300,Jutânia,27/01/2025,,
O R D E M B A N C A R I A,2025NS000299,Jutânia,27/01/2025,,
O R D E M B A N C A R I A,2025NS000298,Jutânia,27/01/2025,,
O R D E M B A N C A R I A,2025NS000297,Jutânia,27/01/2025,,
O R D E M B A N C A R I A,2025NS000296,Jutânia,27/01/2025,,
O R D E M B A N C A R I A,2025NS000295,Jutânia,27/01/2025,,
O R D E M B A N C A R I A,2025NS000294,Jutânia,27/01/2025,,
O R D E M B A N C A R I A,2025NS000293,Jutânia,27/01/2025,,
O R D E M B A N C A R I A,2025NS000292,Jutânia,27/01/2025,,
O R D E M B A N C A R I A,2025NS000291,Jutânia,27/01/2025,,
O R D E M B A N C A R I A,2025NS000290,Jutânia,27/01/2025,,
O R D E M B A N C A R I A,2025NS000289,Jutânia,27/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000288,Jutânia,27/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000287,Jutânia,27/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000286,Jutânia,27/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000285,Jutânia,27/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000284,Jutânia,27/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000283,Patrícia,27/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000282,Patrícia,27/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000281,Patrícia,27/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000280,Patrícia,27/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000279,Patrícia,27/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000278,Patrícia,27/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000277,Patrícia,27/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000276,Patrícia,27/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000275,Patrícia,27/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000274,Patrícia,27/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000273,Patrícia,27/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000272,Patrícia,27/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000271,Patrícia,27/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000270,Patrícia,27/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000269,Patrícia,27/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000268,Patrícia,27/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000267,Patrícia,27/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000266,Patrícia,27/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000265,Patrícia,27/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000264,Patrícia,27/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000263,Tâmara,27/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000262,Tâmara,27/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000261,Tâmara,27/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000260,Tâmara,27/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000259,Tâmara,27/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000258,Tâmara,27/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000257,Tâmara,27/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000256,Tâmara,27/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000255,Tâmara,27/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000254,Tâmara,27/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000253,Tâmara,27/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000252,Tâmara,27/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000251,Tâmara,27/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000250,Tâmara,27/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000249,Tâmara,27/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000248,Tâmara,27/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000247,Tâmara,27/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000246,Tâmara,27/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000245,Tâmara,27/01/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS000244,Tâmara,27/01/2025,,
N O T A D E D O T A C A O,2025NS000243,Victor,28/01/2025,,
N O T A D E D O T A C A O,2025NS000242,Victor,28/01/2025,,
N O T A D E D O T A C A O,2025NS000241,Victor,28/01/2025,,
N O T A D E D O T A C A O,2025NS000240,Victor,28/01/2025,,
N O T A D E D O T A C A O,2025NS000239,Victor,28/01/2025,,
N O T A D E D O T A C A O,2025NS000238,Victor,28/01/2025,,
N O T A D E D O T A C A O,2025NS000237,Victor,28/01/2025,,
N O T A D E D O T A C A O,2025NS000236,Victor,28/01/2025,,
N O T A D E D O T A C A O,2025NS000235,Victor,28/01/2025,,
N O T A D E D O T A C A O,2025NS000234,Victor,28/01/2025,,
N O T A D E D O T A C A O,2025NS000233,Victor,28/01/2025,,
N O T A D E D O T A C A O,2025NS000232,Victor,28/01/2025,,
N O T A D E D O T A C A O,2025NS000231,Victor,28/01/2025,,
N O T A D E D O T A C A O,2025NS000230,Victor,28/01/2025,,
N O T A D E D O T A C A O,2025NS000229,Victor,28/01/2025,,
N O T A D E D O T A C A O,2025NS000228,Victor,28/01/2025,,
N O T A D E D O T A C A O,2025NS000227,Victor,28/01/2025,,
N O T A D E D O T A C A O,2025NS000226,Victor,28/01/2025,,
N O T A D E D O T A C A O,2025NS000225,Victor,28/01/2025,,
N O T A D E D O T A C A O,2025NS000224,Victor,28/01/2025,,
N O T A D E D O T A C A O,2025NS000223,Victor,28/01/2025,,
N O T A D E D O T A C A O,2025NS000222,Victor,28/01/2025,,
N O T A D E D O T A C A O,2025NS000221,Victor,28/01/2025,,
N O T A D E D O T A C A O,2025NS000220,Victor,28/01/2025,,
N O T A D E D O T A C A O,2025NS000219,Victor,28/01/2025,,
N O T A D E D O T A C A O,2025NS000218,Victor,28/01/2025,,
N O T A D E D O T A C A O,2025NS000217,Victor,28/01/2025,,
N O T A D E D O T A C A O,2025NS000216,Victor,28/01/2025,,
N O T A D E D O T A C A O,2025NS000215,Victor,28/01/2025,,
N O T A D E D O T A C A O,2025NS000214,Victor,28/01/2025,,
N O T A D E D O T A C A O,2025NS000213,Victor,28/01/2025,,
N O T A D E D O T A C A O,2025NS000212,Victor,28/01/2025,,
N O T A D E D O T A C A O,2025NS000211,Victor,28/01/2025,,
N O T A D E D O T A C A O,2025NS000210,Victor,28/01/2025,,
N O T A D E D O T A C A O,2025NS000209,Victor,28/01/2025,,
N O T A D E D O T A C A O,2025NS000208,Victor,28/01/2025,,
N O T A D E D O T A C A O,2025NS000207,Victor,28/01/2025,,
N O T A D E D O T A C A O,2025NS000206,Victor,28/01/2025,,
N O T A D E D O T A C A O,2025NS000205,Victor,28/01/2025,,
N O T A D E D O T A C A O,2025NS000204,Victor,28/01/2025,,
N O T A D E D O T A C A O,2025NS000203,Victor,28/01/2025,,
N O T A D E D O T A C A O,2025NS000202,Victor,28/01/2025,,
N O T A D E D O T A C A O,2025NS000201,Victor,28/01/2025,,
N O T A D E D O T A C A O,2025NS000200,Victor,28/01/2025,,
N O T A D E D O T A C A O,2025NS000199,Victor,28/01/2025,,
N O T A D E D O T A C A O,2025NS000198,Victor,28/01/2025,,
N O T A D E D O T A C A O,2025NS000197,Victor,28/01/2025,,
N O T A D E D O T A C A O,2025NS000196,Victor,28/01/2025,,
N O T A D E D O T A C A O,2025NS000195,Jutânia,28/01/2025,,
N O T A D E D O T A C A O,2025NS000194,Jutânia,28/01/2025,,
N O T A D E D O T A C A O,2025NS000193,Jutânia,28/01/2025,,
N O T A D E D O T A C A O,2025NS000192,Jutânia,28/01/2025,,
N O T A D E D O T A C A O,2025NS000191,Jutânia,28/01/2025,,
N O T A D E D O T A C A O,2025NS000190,Jutânia,28/01/2025,,
N O T A D E D O T A C A O,2025NS000189,Jutânia,28/01/2025,,
N O T A D E D O T A C A O,2025NS000188,Jutânia,28/01/2025,,
N O T A D E D O T A C A O,2025NS000187,Jutânia,28/01/2025,,
N O T A D E D O T A C A O,2025NS000186,Jutânia,28/01/2025,,
N O T A D E D O T A C A O,2025NS000185,Jutânia,28/01/2025,,
N O T A D E D O T A C A O,2025NS000184,Jutânia,28/01/2025,,
N O T A D E D O T A C A O,2025NS000183,Jutânia,28/01/2025,,
N O T A D E D O T A C A O,2025NS000182,Jutânia,28/01/2025,,
N O T A D E D O T A C A O,2025NS000181,Jutânia,28/01/2025,,
N O T A D E D O T A C A O,2025NS000180,Jutânia,28/01/2025,,
N O T A D E D O T A C A O,2025NS000179,Jutânia,28/01/2025,,
N O T A D E D O T A C A O,2025NS000178,Jutânia,28/01/2025,,
N O T A D E D O T A C A O,2025NS000177,Jutânia,28/01/2025,,
N O T A D E D O T A C A O,2025NS000176,Jutânia,28/01/2025,,
N O T A D E D O T A C A O,2025NS000175,Jutânia,28/01/2025,,
N O T A D E D O T A C A O,2025NS000174,Jutânia,28/01/2025,,
N O T A D E D O T A C A O,2025NS000173,Jutânia,28/01/2025,,
N O T A D E D O T A C A O,2025NS000172,Jutânia,28/01/2025,,
