documento,numero,servidor,data,,
R E G I S T R O O R C A M E N T A R I O,2025NS022073,Victor,14/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS022072,Victor,14/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS022071,Victor,14/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS022070,Victor,14/11/2023,,
P R O G R A M A Ç Ã O F I N A N C E I R A,2025NS022069,Victor,16/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS022068,Victor,16/11/2023,,
O R D E M B A N C A R I A,2025NS022067,Victor,16/11/2023,,
O R D E M B A N C A R I A,2025NS022066,Victor,16/11/2023,,
O R D E M B A N C A R I A,2025NS022065,Victor,16/11/2023,,
O R D E M B A N C A R I A,2025NS022064,Victor,16/11/2023,,
O R D E M B A N C A R I A,2025NS022063,Victor,16/11/2023,,
O R D E M B A N C A R I A,2025NS022062,Victor,16/11/2023,,
O R D E M B A N C A R I A,2025NS022061,Victor,16/11/2023,,
O R D E M B A N C A R I A,2025NS022060,Victor,16/11/2023,,
O R D E M B A N C A R I A,2025NS022059,Victor,16/11/2023,,
A R R E C A D A C A O F I N A N C E I R A,2025NS022058,Victor,16/11/2023,,
A R R E C A D A C A O F I N A N C E I R A,2025NS022057,Victor,16/11/2023,,
A R R E C A D A C A O F I N A N C E I R A,2025NS022056,Victor,16/11/2023,,
A R R E C A D A C A O F I N A N C E I R A,2025NS022055,Victor,16/11/2023,,
A R R E C A D A C A O F I N A N C E I R A,2025NS022054,Victor,16/11/2023,,
P R O G R A M A Ç Ã O F I N A N C E I R A,2025NS022053,Victor,16/11/2023,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS022052,Victor,16/11/2023,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS022051,Victor,16/11/2023,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS022050,Victor,16/11/2023,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS022049,Victor,16/11/2023,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS022048,Victor,16/11/2023,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS022047,Victor,16/11/2023,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS022046,Victor,16/11/2023,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS022045,Victor,16/11/2023,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS022044,Victor,16/11/2023,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS022043,Victor,16/11/2023,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS022042,Victor,16/11/2023,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS022041,Victor,16/11/2023,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS022040,Victor,16/11/2023,,
D A R F,2025NS022039,Victor,16/11/2023,,
D A R F,2025NS022038,Victor,16/11/2023,,
N O T A D E D O T A C A O,2025NS022037,Victor,17/11/2023,,
N O T A D E D O T A C A O,2025NS022036,Victor,17/11/2023,,
N O T A D E D O T A C A O,2025NS022035,Victor,17/11/2023,,
N O T A D E D O T A C A O,2025NS022034,Victor,17/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS022033,Victor,17/11/2023,,
O R D E M B A N C A R I A,2025NS022032,Victor,17/11/2023,,
O R D E M B A N C A R I A,2025NS022031,Victor,17/11/2023,,
O R D E M B A N C A R I A,2025NS022030,Victor,17/11/2023,,
O R D E M B A N C A R I A,2025NS022029,Victor,17/11/2023,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS022028,Victor,17/11/2023,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS022027,Victor,17/11/2023,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS022026,Victor,17/11/2023,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS022025,Victor,17/11/2023,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS022024,Victor,17/11/2023,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS022023,Victor,17/11/2023,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS022022,Victor,17/11/2023,,
N O T A D E D O T A C A O,2025NS022021,Victor,17/11/2023,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS022020,Victor,17/11/2023,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS022019,Victor,17/11/2023,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS022018,Victor,17/11/2023,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS022017,Victor,17/11/2023,,
N O T A D E D O T A C A O,2025NS022016,Victor,20/11/2023,,
N O T A D E D O T A C A O,2025NS022015,Victor,20/11/2023,,
N O T A D E D O T A C A O,2025NS022014,Victor,20/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS022013,Victor,20/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS022012,Victor,20/11/2023,,
O R D E M B A N C A R I A,2025NS022011,Victor,20/11/2023,,
O R D E M B A N C A R I A,2025NS022010,Victor,20/11/2023,,
O R D E M B A N C A R I A,2025NS022009,Victor,20/11/2023,,
O R D E M B A N C A R I A,2025NS022008,Victor,20/11/2023,,
O R D E M B A N C A R I A,2025NS022007,Victor,20/11/2023,,
O R D E M B A N C A R I A,2025NS022006,Victor,20/11/2023,,
O R D E M B A N C A R I A,2025NS022005,Victor,20/11/2023,,
O R D E M B A N C A R I A,2025NS022004,Victor,20/11/2023,,
O R D E M B A N C A R I A,2025NS022003,Victor,20/11/2023,,
O R D E M B A N C A R I A,2025NS022002,Victor,20/11/2023,,
A R R E C A D A C A O F I N A N C E I R A,2025NS022001,Victor,20/11/2023,,
A R R E C A D A C A O F I N A N C E I R A,2025NS022000,Victor,20/11/2023,,
A R R E C A D A C A O F I N A N C E I R A,2025NS021999,Victor,20/11/2023,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS021998,Victor,20/11/2023,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS021997,Victor,20/11/2023,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS021996,Victor,20/11/2023,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS021995,Victor,20/11/2023,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS021994,Victor,20/11/2023,,
N O T A D E D O T A C A O,2025NS021993,Victor,21/11/2023,,
N O T A D E D O T A C A O,2025NS021992,Victor,21/11/2023,,
N O T A D E D O T A C A O,2025NS021991,Victor,21/11/2023,,
N O T A D E D O T A C A O,2025NS021990,Victor,21/11/2023,,
N O T A D E D O T A C A O,2025NS021989,Victor,21/11/2023,,
O R D E M B A N C A R I A,2025NS021988,Victor,21/11/2023,,
O R D E M B A N C A R I A,2025NS021987,Victor,21/11/2023,,
O R D E M B A N C A R I A,2025NS021986,Victor,21/11/2023,,
O R D E M B A N C A R I A,2025NS021985,Victor,21/11/2023,,
O R D E M B A N C A R I A,2025NS021984,Victor,21/11/2023,,
O R D E M B A N C A R I A,2025NS021983,Victor,21/11/2023,,
O R D E M B A N C A R I A,2025NS021982,Victor,21/11/2023,,
O R D E M B A N C A R I A,2025NS021981,Victor,21/11/2023,,
N O T A D E D O T A C A O,2025NS021980,Victor,22/11/2023,,
N O T A D E D O T A C A O,2025NS021979,Victor,22/11/2023,,
N O T A D E D O T A C A O,2025NS021978,Victor,22/11/2023,,
O R D E M B A N C A R I A,2025NS021977,Victor,22/11/2023,,
O R D E M B A N C A R I A,2025NS021976,Victor,22/11/2023,,
O R D E M B A N C A R I A,2025NS021975,Victor,22/11/2023,,
O R D E M B A N C A R I A,2025NS021974,Victor,22/11/2023,,
O R D E M B A N C A R I A,2025NS021973,Victor,22/11/2023,,
O R D E M B A N C A R I A,2025NS021972,Victor,22/11/2023,,
A R R E C A D A C A O F I N A N C E I R A,2025NS021971,Victor,22/11/2023,,
A R R E C A D A C A O F I N A N C E I R A,2025NS021970,Victor,22/11/2023,,
A R R E C A D A C A O F I N A N C E I R A,2025NS021969,Victor,22/11/2023,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS021968,Victor,22/11/2023,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS021967,Victor,22/11/2023,,
N O T A D E D O T A C A O,2025NS021966,Victor,22/11/2023,,
N O T A D E D O T A C A O,2025NS021965,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021964,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021963,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021962,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021961,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021960,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021959,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021958,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021957,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021956,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021955,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021954,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021953,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021952,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021951,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021950,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021949,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021948,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021947,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021946,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021945,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021944,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021943,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021942,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021941,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021940,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021939,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021938,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021937,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021936,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021935,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021934,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021933,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021932,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021931,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021930,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021929,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021928,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021927,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021926,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021925,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021924,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021923,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021922,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021921,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021920,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021919,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021918,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021917,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021916,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021915,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021914,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021913,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021912,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021911,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021910,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021909,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021908,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021907,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021906,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021905,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021904,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021903,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021902,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021901,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021900,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021899,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021898,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021897,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021896,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021895,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021894,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021893,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021892,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021891,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021890,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021889,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021888,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021887,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021886,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021885,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021884,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021883,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021882,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021881,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021880,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021879,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021878,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021877,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021876,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021875,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021874,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021873,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021872,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021871,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021870,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021869,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021868,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021867,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021866,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021865,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021864,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021863,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021862,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021861,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021860,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021859,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021858,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021857,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021856,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021855,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021854,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021853,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021852,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021851,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021850,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021849,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021848,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021847,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021846,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021845,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021844,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021843,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021842,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021841,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021840,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021839,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021838,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021837,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021836,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021835,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021834,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021833,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021832,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021831,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021830,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021829,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021828,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021827,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021826,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021825,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021824,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021823,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021822,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021821,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021820,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021819,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021818,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021817,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021816,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021815,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021814,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021813,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021812,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021811,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021810,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021809,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021808,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021807,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021806,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021805,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021804,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021803,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021802,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021801,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021800,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021799,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021798,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021797,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021796,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021795,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021794,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021793,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021792,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021791,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021790,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021789,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021788,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021787,Victor,23/11/2023,,
R E G I S T R O O R C A M E N T A R I O,2025NS021786,Victor,23/11/2023,,
